i-5	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	i+5	Filter
397	401	404	397	389	436	413	412	413	408	405	0
401	404	397	389	436	413	412	413	408	405	412	0
404	397	389	436	413	412	413	408	405	412	370	0
397	389	436	413	412	413	408	405	412	370	459	0
389	436	413	412	413	408	405	412	370	459	409	0
436	413	412	413	408	405	412	370	459	409	408	0
413	412	413	408	405	412	370	459	409	408	409	0
412	413	408	405	412	370	459	409	408	409	412	1
413	408	405	412	370	459	409	408	409	412	409	0
408	405	412	370	459	409	408	409	412	409	389	0
405	412	370	459	409	408	409	412	409	389	420	0
412	370	459	409	408	409	412	409	389	420	389	0
370	459	409	408	409	412	409	389	420	389	428	0
459	409	408	409	412	409	389	420	389	428	409	0
409	408	409	412	409	389	420	389	428	409	412	0
408	409	412	409	389	420	389	428	409	412	420	0
409	412	409	389	420	389	428	409	412	420	421	0
412	409	389	420	389	428	409	412	420	421	424	0
409	389	420	389	428	409	412	420	421	424	412	0
389	420	389	428	409	412	420	421	424	412	432	0
420	389	428	409	412	420	421	424	412	432	416	0
389	428	409	412	420	421	424	412	432	416	432	0
428	409	412	420	421	424	412	432	416	432	401	0
409	412	420	421	424	412	432	416	432	401	397	0
412	420	421	424	412	432	416	432	401	397	424	0
420	421	424	412	432	416	432	401	397	424	417	0
421	424	412	432	416	432	401	397	424	417	416	0
424	412	432	416	432	401	397	424	417	416	381	0
412	432	416	432	401	397	424	417	416	381	440	1
432	416	432	401	397	424	417	416	381	440	412	0
416	432	401	397	424	417	416	381	440	412	409	0
432	401	397	424	417	416	381	440	412	409	420	0
401	397	424	417	416	381	440	412	409	420	420	1
397	424	417	416	381	440	412	409	420	420	417	0
424	417	416	381	440	412	409	420	420	417	404	0
417	416	381	440	412	409	420	420	417	404	432	0
416	381	440	412	409	420	420	417	404	432	428	0
381	440	412	409	420	420	417	404	432	428	440	0
440	412	409	420	420	417	404	432	428	440	451	0
412	409	420	420	417	404	432	428	440	451	467	0
409	420	420	417	404	432	428	440	451	467	467	0
420	420	417	404	432	428	440	451	467	467	475	0
420	417	404	432	428	440	451	467	467	475	482	0
417	404	432	428	440	451	467	467	475	482	479	0
404	432	428	440	451	467	467	475	482	479	479	0
432	428	440	451	467	467	475	482	479	479	486	0
428	440	451	467	467	475	482	479	479	486	486	0
440	451	467	467	475	482	479	479	486	486	483	0
451	467	467	475	482	479	479	486	486	483	490	0
467	467	475	482	479	479	486	486	483	490	463	0
467	475	482	479	479	486	486	483	490	463	467	0
475	482	479	479	486	486	483	490	463	467	455	0
482	479	479	486	486	483	490	463	467	455	452	0
479	479	486	486	483	490	463	467	455	452	447	0
479	486	486	483	490	463	467	455	452	447	444	0
486	486	483	490	463	467	455	452	447	444	439	0
486	483	490	463	467	455	452	447	444	439	444	0
483	490	463	467	455	452	447	444	439	444	444	0
490	463	467	455	452	447	444	439	444	444	451	0
463	467	455	452	447	444	439	444	444	451	455	0
467	455	452	447	444	439	444	444	451	455	471	0
455	452	447	444	439	444	444	451	455	471	459	0
452	447	444	439	444	444	451	455	471	459	471	0
447	444	439	444	444	451	455	471	459	471	471	0
444	439	444	444	451	455	471	459	471	471	482	0
439	444	444	451	455	471	459	471	471	482	506	0
444	444	451	455	471	459	471	471	482	506	525	0
444	451	455	471	459	471	471	482	506	525	541	0
451	455	471	459	471	471	482	506	525	541	452	0
455	471	459	471	471	482	506	525	541	452	758	0
471	459	471	471	482	506	525	541	452	758	506	0
459	471	471	482	506	525	541	452	758	506	561	0
471	471	482	506	525	541	452	758	506	561	536	0
471	482	506	525	541	452	758	506	561	536	615	1
482	506	525	541	452	758	506	561	536	615	401	0
506	525	541	452	758	506	561	536	615	401	669	1
525	541	452	758	506	561	536	615	401	669	522	0
541	452	758	506	561	536	615	401	669	522	502	0
452	758	506	561	536	615	401	669	522	502	474	0
758	506	561	536	615	401	669	522	502	474	475	1
506	561	536	615	401	669	522	502	474	475	467	0
561	536	615	401	669	522	502	474	475	467	475	0
536	615	401	669	522	502	474	475	467	475	509	0
615	401	669	522	502	474	475	467	475	509	502	0
401	669	522	502	474	475	467	475	509	502	530	0
669	522	502	474	475	467	475	509	502	530	587	0
522	502	474	475	467	475	509	502	530	587	537	0
502	474	475	467	475	509	502	530	587	537	627	0
474	475	467	475	509	502	530	587	537	627	548	0
475	467	475	509	502	530	587	537	627	548	638	0
467	475	509	502	530	587	537	627	548	638	553	0
475	509	502	530	587	537	627	548	638	553	475	0
509	502	530	587	537	627	548	638	553	475	599	0
502	530	587	537	627	548	638	553	475	599	502	0
530	587	537	627	548	638	553	475	599	502	482	0
587	537	627	548	638	553	475	599	502	482	459	0
537	627	548	638	553	475	599	502	482	459	479	1
627	548	638	553	475	599	502	482	459	479	463	0
548	638	553	475	599	502	482	459	479	463	459	0
638	553	475	599	502	482	459	479	463	459	455	0
553	475	599	502	482	459	479	463	459	455	460	1
475	599	502	482	459	479	463	459	455	460	455	0
599	502	482	459	479	463	459	455	460	455	463	0
502	482	459	479	463	459	455	460	455	463	451	0
482	459	479	463	459	455	460	455	463	451	452	0
459	479	463	459	455	460	455	463	451	452	459	0
479	463	459	455	460	455	463	451	452	459	459	0
463	459	455	460	455	463	451	452	459	459	447	0
459	455	460	455	463	451	452	459	459	447	448	0
455	460	455	463	451	452	459	459	447	448	436	0
460	455	463	451	452	459	459	447	448	436	447	0
455	463	451	452	459	459	447	448	436	447	444	0
463	451	452	459	459	447	448	436	447	444	439	0
451	452	459	459	447	448	436	447	444	439	448	0
452	459	459	447	448	436	447	444	439	448	439	0
459	459	447	448	436	447	444	439	448	439	436	0
459	447	448	436	447	444	439	448	439	436	448	0
447	448	436	447	444	439	448	439	436	448	439	0
448	436	447	444	439	448	439	436	448	439	448	0
436	447	444	439	448	439	436	448	439	448	436	0
447	444	439	448	439	436	448	439	448	436	428	0
444	439	448	439	436	448	439	448	436	428	439	0
439	448	439	436	448	439	448	436	428	439	432	0
448	439	436	448	439	448	436	428	439	432	440	0
439	436	448	439	448	436	428	439	432	440	459	0
436	448	439	448	436	428	439	432	440	459	451	0
448	439	448	436	428	439	432	440	459	451	467	0
439	448	436	428	439	432	440	459	451	467	460	0
448	436	428	439	432	440	459	451	467	460	455	0
436	428	439	432	440	459	451	467	460	455	459	0
428	439	432	440	459	451	467	460	455	459	459	0
439	432	440	459	451	467	460	455	459	459	463	0
432	440	459	451	467	460	455	459	459	463	444	0
440	459	451	467	460	455	459	459	463	444	432	0
459	451	467	460	455	459	459	463	444	432	459	0
451	467	460	455	459	459	463	444	432	459	436	0
467	460	455	459	459	463	444	432	459	436	431	0
460	455	459	459	463	444	432	459	436	431	440	0
455	459	459	463	444	432	459	436	431	440	444	1
459	459	463	444	432	459	436	431	440	444	439	0
459	463	444	432	459	436	431	440	444	439	413	0
463	444	432	459	436	431	440	444	439	413	463	0
444	432	459	436	431	440	444	439	413	463	436	0
432	459	436	431	440	444	439	413	463	436	443	0
459	436	431	440	444	439	413	463	436	443	444	0
436	431	440	444	439	413	463	436	443	444	443	1
431	440	444	439	413	463	436	443	444	443	452	0
440	444	439	413	463	436	443	444	443	452	369	0
444	439	413	463	436	443	444	443	452	369	537	0
439	413	463	436	443	444	443	452	369	537	452	0
413	463	436	443	444	443	452	369	537	452	451	0
463	436	443	444	443	452	369	537	452	451	467	0
436	443	444	443	452	369	537	452	451	467	432	1
443	444	443	452	369	537	452	451	467	432	455	0
444	443	452	369	537	452	451	467	432	455	424	0
443	452	369	537	452	451	467	432	455	424	479	0
452	369	537	452	451	467	432	455	424	479	374	0
369	537	452	451	467	432	455	424	479	374	373	0
537	452	451	467	432	455	424	479	374	373	611	0
452	451	467	432	455	424	479	374	373	611	471	1
451	467	432	455	424	479	374	373	611	471	443	0
467	432	455	424	479	374	373	611	471	443	471	1
432	455	424	479	374	373	611	471	443	471	467	1
455	424	479	374	373	611	471	443	471	467	471	0
424	479	374	373	611	471	443	471	467	471	475	0
479	374	373	611	471	443	471	467	471	475	474	1
374	373	611	471	443	471	467	471	475	474	479	0
373	611	471	443	471	467	471	475	474	479	486	0
611	471	443	471	467	471	475	474	479	486	491	0
471	443	471	467	471	475	474	479	486	491	486	0
443	471	467	471	475	474	479	486	491	486	525	0
471	467	471	475	474	479	486	491	486	525	510	0
467	471	475	474	479	486	491	486	525	510	506	0
471	475	474	479	486	491	486	525	510	506	510	0
475	474	479	486	491	486	525	510	506	510	501	1
474	479	486	491	486	525	510	506	510	501	495	0
479	486	491	486	525	510	506	510	501	495	482	0
486	491	486	525	510	506	510	501	495	482	479	0
491	486	525	510	506	510	501	495	482	479	463	0
486	525	510	506	510	501	495	482	479	463	471	0
525	510	506	510	501	495	482	479	463	471	455	0
510	506	510	501	495	482	479	463	471	455	455	0
506	510	501	495	482	479	463	471	455	455	432	0
510	501	495	482	479	463	471	455	455	432	455	0
501	495	482	479	463	471	455	455	432	455	452	0
495	482	479	463	471	455	455	432	455	452	447	0
482	479	463	471	455	455	432	455	452	447	451	0
479	463	471	455	455	432	455	452	447	451	452	1
463	471	455	455	432	455	452	447	451	452	455	0
471	455	455	432	455	452	447	451	452	455	471	0
455	455	432	455	452	447	451	452	455	471	463	0
455	432	455	452	447	451	452	455	471	463	486	0
432	455	452	447	451	452	455	471	463	486	498	0
455	452	447	451	452	455	471	463	486	498	495	0
452	447	451	452	455	471	463	486	498	495	494	0
447	451	452	455	471	463	486	498	495	494	494	0
451	452	455	471	463	486	498	495	494	494	498	0
452	455	471	463	486	498	495	494	494	498	502	0
455	471	463	486	498	495	494	494	498	502	486	0
471	463	486	498	495	494	494	498	502	486	490	0
463	486	498	495	494	494	498	502	486	490	483	0
486	498	495	494	494	498	502	486	490	483	475	0
498	495	494	494	498	502	486	490	483	475	471	0
495	494	494	498	502	486	490	483	475	471	466	0
494	494	498	502	486	490	483	475	471	466	456	0
494	498	502	486	490	483	475	471	466	456	455	0
498	502	486	490	483	475	471	466	456	455	479	0
502	486	490	483	475	471	466	456	455	479	470	0
486	490	483	475	471	466	456	455	479	470	456	0
490	483	475	471	466	456	455	479	470	456	463	0
483	475	471	466	456	455	479	470	456	463	463	1
475	471	466	456	455	479	470	456	463	463	463	0
471	466	456	455	479	470	456	463	463	463	443	0
466	456	455	479	470	456	463	463	463	443	483	0
456	455	479	470	456	463	463	463	443	483	463	0
455	479	470	456	463	463	463	443	483	463	463	0
479	470	456	463	463	463	443	483	463	463	455	0
470	456	463	463	463	443	483	463	463	455	463	1
456	463	463	463	443	483	463	463	455	463	463	0
463	463	463	443	483	463	463	455	463	463	428	0
463	463	443	483	463	463	455	463	463	428	498	0
463	443	483	463	463	455	463	463	428	498	467	0
443	483	463	463	455	463	463	428	498	467	459	0
483	463	463	455	463	463	428	498	467	459	463	0
463	463	455	463	463	428	498	467	459	463	456	1
463	455	463	463	428	498	467	459	463	456	467	0
455	463	463	428	498	467	459	463	456	467	439	0
463	463	428	498	467	459	463	456	467	439	479	0
463	428	498	467	459	463	456	467	439	479	463	0
428	498	467	459	463	456	467	439	479	463	463	0
498	467	459	463	456	467	439	479	463	463	459	0
467	459	463	456	467	439	479	463	463	459	475	1
459	463	456	467	439	479	463	463	459	475	467	0
463	456	467	439	479	463	463	459	475	467	420	0
456	467	439	479	463	463	459	475	467	420	525	0
467	439	479	463	463	459	475	467	420	525	471	0
439	479	463	463	459	475	467	420	525	471	463	0
479	463	463	459	475	467	420	525	471	463	451	0
463	463	459	475	467	420	525	471	463	451	452	1
463	459	475	467	420	525	471	463	451	452	451	0
459	475	467	420	525	471	463	451	452	451	455	0
475	467	420	525	471	463	451	452	451	455	444	0
467	420	525	471	463	451	452	451	455	444	447	0
420	525	471	463	451	452	451	455	444	447	444	0
525	471	463	451	452	451	455	444	447	444	444	0
471	463	451	452	451	455	444	447	444	444	463	0
463	451	452	451	455	444	447	444	444	463	443	0
451	452	451	455	444	447	444	444	463	443	448	0
452	451	455	444	447	444	444	463	443	448	451	0
451	455	444	447	444	444	463	443	448	451	370	0
455	444	447	444	444	463	443	448	451	370	513	0
444	447	444	444	463	443	448	451	370	513	444	0
447	444	444	463	443	448	451	370	513	444	436	0
444	444	463	443	448	451	370	513	444	436	432	0
444	463	443	448	451	370	513	444	436	432	428	1
463	443	448	451	370	513	444	436	432	428	432	0
443	448	451	370	513	444	436	432	428	432	420	0
448	451	370	513	444	436	432	428	432	420	432	0
451	370	513	444	436	432	428	432	420	432	424	0
370	513	444	436	432	428	432	420	432	424	428	0
513	444	436	432	428	432	420	432	424	428	420	0
444	436	432	428	432	420	432	424	428	420	416	0
436	432	428	432	420	432	424	428	420	416	424	0
432	428	432	420	432	424	428	420	416	424	429	0
428	432	420	432	424	428	420	416	424	429	420	0
432	420	432	424	428	420	416	424	429	420	432	0
420	432	424	428	420	416	424	429	420	432	428	0
432	424	428	420	416	424	429	420	432	428	424	0
424	428	420	416	424	429	420	432	428	424	436	0
428	420	416	424	429	420	432	428	424	436	428	0
420	416	424	429	420	432	428	424	436	428	439	0
416	424	429	420	432	428	424	436	428	439	428	0
424	429	420	432	428	424	436	428	439	428	436	0
429	420	432	428	424	436	428	439	428	436	428	0
420	432	428	424	436	428	439	428	436	428	432	0
432	428	424	436	428	439	428	436	428	432	432	0
428	424	436	428	439	428	436	428	432	432	440	0
424	436	428	439	428	436	428	432	432	440	416	0
436	428	439	428	436	428	432	432	440	416	447	0
428	439	428	436	428	432	432	440	416	447	436	0
439	428	436	428	432	432	440	416	447	436	440	0
428	436	428	432	432	440	416	447	436	440	440	0
436	428	432	432	440	416	447	436	440	440	443	0
428	432	432	440	416	447	436	440	440	443	444	0
432	432	440	416	447	436	440	440	443	444	451	0
432	440	416	447	436	440	440	443	444	451	448	0
440	416	447	436	440	440	443	444	451	448	420	0
416	447	436	440	440	443	444	451	448	420	498	0
447	436	440	440	443	444	451	448	420	498	455	0
436	440	440	443	444	451	448	420	498	455	455	0
440	440	443	444	451	448	420	498	455	455	456	0
440	443	444	451	448	420	498	455	455	456	451	1
443	444	451	448	420	498	455	455	456	451	455	0
444	451	448	420	498	455	455	456	451	455	444	0
451	448	420	498	455	455	456	451	455	444	447	0
448	420	498	455	455	456	451	455	444	447	436	0
420	498	455	455	456	451	455	444	447	436	444	0
498	455	455	456	451	455	444	447	436	444	439	0
455	455	456	451	455	444	447	436	444	439	432	0
455	456	451	455	444	447	436	444	439	432	432	0
456	451	455	444	447	436	444	439	432	432	432	0
451	455	444	447	436	444	439	432	432	432	436	0
455	444	447	436	444	439	432	432	432	436	436	0
444	447	436	444	439	432	432	432	436	436	435	0
447	436	444	439	432	432	432	436	436	435	436	0
436	444	439	432	432	432	436	436	435	436	440	0
444	439	432	432	432	436	436	435	436	440	440	0
439	432	432	432	436	436	435	436	440	440	439	0
432	432	432	436	436	435	436	440	440	439	452	0
432	432	436	436	435	436	440	440	439	452	439	0
432	436	436	435	436	440	440	439	452	439	456	0
436	436	435	436	440	440	439	452	439	456	447	0
436	435	436	440	440	439	452	439	456	447	448	0
435	436	440	440	439	452	439	456	447	448	451	0
436	440	440	439	452	439	456	447	448	451	463	0
440	440	439	452	439	456	447	448	451	463	463	0
440	439	452	439	456	447	448	451	463	463	432	0
439	452	439	456	447	448	451	463	463	432	451	0
452	439	456	447	448	451	463	463	432	451	448	0
439	456	447	448	451	463	463	432	451	448	443	0
456	447	448	451	463	463	432	451	448	443	428	0
447	448	451	463	463	432	451	448	443	428	421	0
448	451	463	463	432	451	448	443	428	421	451	0
451	463	463	432	451	448	443	428	421	451	424	0
463	463	432	451	448	443	428	421	451	424	440	0
463	432	451	448	443	428	421	451	424	440	432	0
432	451	448	443	428	421	451	424	440	432	435	0
451	448	443	428	421	451	424	440	432	435	456	0
448	443	428	421	451	424	440	432	435	456	432	0
443	428	421	451	424	440	432	435	456	432	439	0
428	421	451	424	440	432	435	456	432	439	448	0
421	451	424	440	432	435	456	432	439	448	443	0
451	424	440	432	435	456	432	439	448	443	440	0
424	440	432	435	456	432	439	448	443	440	448	0
440	432	435	456	432	439	448	443	440	448	443	0
432	435	456	432	439	448	443	440	448	443	459	0
435	456	432	439	448	443	440	448	443	459	432	0
456	432	439	448	443	440	448	443	459	432	455	0
432	439	448	443	440	448	443	459	432	455	456	0
439	448	443	440	448	443	459	432	455	456	443	0
448	443	440	448	443	459	432	455	456	443	452	0
443	440	448	443	459	432	455	456	443	452	451	0
440	448	443	459	432	455	456	443	452	451	463	0
448	443	459	432	455	456	443	452	451	463	483	0
443	459	432	455	456	443	452	451	463	483	490	0
459	432	455	456	443	452	451	463	483	490	513	0
432	455	456	443	452	451	463	483	490	513	495	0
455	456	443	452	451	463	483	490	513	495	544	0
456	443	452	451	463	483	490	513	495	544	514	0
443	452	451	463	483	490	513	495	544	514	514	0
452	451	463	483	490	513	495	544	514	514	517	0
451	463	483	490	513	495	544	514	514	517	521	1
463	483	490	513	495	544	514	514	517	521	522	0
483	490	513	495	544	514	514	517	521	522	529	0
490	513	495	544	514	514	517	521	522	529	393	0
513	495	544	514	514	517	521	522	529	393	638	0
495	544	514	514	517	521	522	529	393	638	518	0
544	514	514	517	521	522	529	393	638	518	470	0
514	514	517	521	522	529	393	638	518	470	510	0
514	517	521	522	529	393	638	518	470	510	490	1
517	521	522	529	393	638	518	470	510	490	471	0
521	522	529	393	638	518	470	510	490	471	471	0
522	529	393	638	518	470	510	490	471	471	471	1
529	393	638	518	470	510	490	471	471	471	471	0
393	638	518	470	510	490	471	471	471	471	463	0
638	518	470	510	490	471	471	471	471	463	459	0
518	470	510	490	471	471	471	471	463	459	475	0
470	510	490	471	471	471	471	463	459	475	459	0
510	490	471	471	471	471	463	459	475	459	471	0
490	471	471	471	471	463	459	475	459	471	467	0
471	471	471	471	463	459	475	459	471	467	466	0
471	471	471	463	459	475	459	471	467	466	475	0
471	471	463	459	475	459	471	467	466	475	490	0
471	463	459	475	459	471	467	466	475	490	475	0
463	459	475	459	471	467	466	475	490	475	467	0
459	475	459	471	467	466	475	490	475	467	471	0
475	459	471	467	466	475	490	475	467	471	451	0
459	471	467	466	475	490	475	467	471	451	479	0
471	467	466	475	490	475	467	471	451	479	443	0
467	466	475	490	475	467	471	451	479	443	440	0
466	475	490	475	467	471	451	479	443	440	471	0
475	490	475	467	471	451	479	443	440	471	451	0
490	475	467	471	451	479	443	440	471	451	456	0
475	467	471	451	479	443	440	471	451	456	459	0
467	471	451	479	443	440	471	451	456	459	459	1
471	451	479	443	440	471	451	456	459	459	467	0
451	479	443	440	471	451	456	459	459	467	455	0
479	443	440	471	451	456	459	459	467	455	455	0
443	440	471	451	456	459	459	467	455	455	471	0
440	471	451	456	459	459	467	455	455	471	463	0
471	451	456	459	459	467	455	455	471	463	459	0
451	456	459	459	467	455	455	471	463	459	456	0
456	459	459	467	455	455	471	463	459	456	455	0
459	459	467	455	455	471	463	459	456	455	428	0
459	467	455	455	471	463	459	456	455	428	494	0
467	455	455	471	463	459	456	455	428	494	455	0
455	455	471	463	459	456	455	428	494	455	459	0
455	471	463	459	456	455	428	494	455	459	448	0
471	463	459	456	455	428	494	455	459	448	440	1
463	459	456	455	428	494	455	459	448	440	447	0
459	456	455	428	494	455	459	448	440	447	420	0
456	455	428	494	455	459	448	440	447	420	518	0
455	428	494	455	459	448	440	447	420	518	471	0
428	494	455	459	448	440	447	420	518	471	463	0
494	455	459	448	440	447	420	518	471	463	509	0
455	459	448	440	447	420	518	471	463	509	409	1
459	448	440	447	420	518	471	463	509	409	373	0
448	440	447	420	518	471	463	509	409	373	712	0
440	447	420	518	471	463	509	409	373	712	483	0
447	420	518	471	463	509	409	373	712	483	486	0
420	518	471	463	509	409	373	712	483	486	386	1
518	471	463	509	409	373	712	483	486	386	404	1
471	463	509	409	373	712	483	486	386	404	623	0
463	509	409	373	712	483	486	386	404	623	471	0
509	409	373	712	483	486	386	404	623	471	435	0
409	373	712	483	486	386	404	623	471	435	483	1
373	712	483	486	386	404	623	471	435	483	440	1
712	483	486	386	404	623	471	435	483	440	474	0
483	486	386	404	623	471	435	483	440	474	479	0
486	386	404	623	471	435	483	440	474	479	498	0
386	404	623	471	435	483	440	474	479	498	564	0
404	623	471	435	483	440	474	479	498	564	381	0
623	471	435	483	440	474	479	498	564	381	884	0
471	435	483	440	474	479	498	564	381	884	436	0
435	483	440	474	479	498	564	381	884	436	708	0
483	440	474	479	498	564	381	884	436	708	474	0
440	474	479	498	564	381	884	436	708	474	541	1
474	479	498	564	381	884	436	708	474	541	494	0
479	498	564	381	884	436	708	474	541	494	491	1
498	564	381	884	436	708	474	541	494	491	486	0
564	381	884	436	708	474	541	494	491	486	486	1
381	884	436	708	474	541	494	491	486	486	471	0
884	436	708	474	541	494	491	486	486	471	475	0
436	708	474	541	494	491	486	486	471	475	471	1
708	474	541	494	491	486	486	471	475	471	478	0
474	541	494	491	486	486	471	475	471	478	471	0
541	494	491	486	486	471	475	471	478	471	475	0
494	491	486	486	471	475	471	478	471	475	479	0
491	486	486	471	475	471	478	471	475	479	466	0
486	486	471	475	471	478	471	475	479	466	467	0
486	471	475	471	478	471	475	479	466	467	460	0
471	475	471	478	471	475	479	466	467	460	463	0
475	471	478	471	475	479	466	467	460	463	470	0
471	478	471	475	479	466	467	460	463	470	463	0
478	471	475	479	466	467	460	463	470	463	471	0
471	475	479	466	467	460	463	470	463	471	479	0
475	479	466	467	460	463	470	463	471	479	478	0
479	466	467	460	463	470	463	471	479	478	483	0
466	467	460	463	470	463	471	479	478	483	475	0
467	460	463	470	463	471	479	478	483	475	474	0
460	463	470	463	471	479	478	483	475	474	479	0
463	470	463	471	479	478	483	475	474	479	467	0
470	463	471	479	478	483	475	474	479	467	471	0
463	471	479	478	483	475	474	479	467	471	471	0
471	479	478	483	475	474	479	467	471	471	466	0
479	478	483	475	474	479	467	471	471	466	467	0
478	483	475	474	479	467	471	471	466	467	463	0
483	475	474	479	467	471	471	466	467	463	460	0
475	474	479	467	471	471	466	467	463	460	459	0
474	479	467	471	471	466	467	463	460	459	467	0
479	467	471	471	466	467	463	460	459	467	463	0
467	471	471	466	467	463	460	459	467	463	463	0
471	471	466	467	463	460	459	467	463	463	470	0
471	466	467	463	460	459	467	463	463	470	390	0
466	467	463	460	459	467	463	463	470	390	575	0
467	463	460	459	467	463	463	470	390	575	491	0
463	460	459	467	463	463	470	390	575	491	494	0
460	459	467	463	463	470	390	575	491	494	486	0
459	467	463	463	470	390	575	491	494	486	487	1
467	463	463	470	390	575	491	494	486	487	486	0
463	463	470	390	575	491	494	486	487	486	479	0
463	470	390	575	491	494	486	487	486	479	470	0
470	390	575	491	494	486	487	486	479	470	471	0
390	575	491	494	486	487	486	479	470	471	471	0
575	491	494	486	487	486	479	470	471	471	471	0
491	494	486	487	486	479	470	471	471	471	471	0
494	486	487	486	479	470	471	471	471	471	474	0
486	487	486	479	470	471	471	471	471	474	471	0
487	486	479	470	471	471	471	471	474	471	483	0
486	479	470	471	471	471	471	474	471	483	474	0
479	470	471	471	471	471	474	471	483	474	479	0
470	471	471	471	471	474	471	483	474	479	483	0
471	471	471	471	474	471	483	474	479	483	490	0
471	471	471	474	471	483	474	479	483	490	478	0
471	471	474	471	483	474	479	483	490	478	487	0
471	474	471	483	474	479	483	490	478	487	490	0
474	471	483	474	479	483	490	478	487	490	486	0
471	483	474	479	483	490	478	487	490	486	487	0
483	474	479	483	490	478	487	490	486	487	490	0
474	479	483	490	478	487	490	486	487	490	486	0
479	483	490	478	487	490	486	487	490	486	479	0
483	490	478	487	490	486	487	490	486	479	502	0
490	478	487	490	486	487	490	486	479	502	490	0
478	487	490	486	487	490	486	479	502	490	494	0
487	490	486	487	490	486	479	502	490	494	491	0
490	486	487	490	486	479	502	490	494	491	486	1
486	487	490	486	479	502	490	494	491	486	494	0
487	490	486	479	502	490	494	491	486	494	475	0
490	486	479	502	490	494	491	486	494	475	486	0
486	479	502	490	494	491	486	494	475	486	479	0
479	502	490	494	491	486	494	475	486	479	482	0
502	490	494	491	486	494	475	486	479	482	483	0
490	494	491	486	494	475	486	479	482	483	486	0
494	491	486	494	475	486	479	482	483	486	479	0
491	486	494	475	486	479	482	483	486	479	467	0
486	494	475	486	479	482	483	486	479	467	490	0
494	475	486	479	482	483	486	479	467	490	475	0
475	486	479	482	483	486	479	467	490	475	471	0
486	479	482	483	486	479	467	490	475	471	470	0
479	482	483	486	479	467	490	475	471	470	471	1
482	483	486	479	467	490	475	471	470	471	475	0
483	486	479	467	490	475	471	470	471	475	428	0
486	479	467	490	475	471	470	471	475	428	529	0
479	467	490	475	471	470	471	475	428	529	471	0
467	490	475	471	470	471	475	428	529	471	479	0
490	475	471	470	471	475	428	529	471	479	478	0
475	471	470	471	475	428	529	471	479	478	471	1
471	470	471	475	428	529	471	479	478	471	475	0
470	471	475	428	529	471	479	478	471	475	486	0
471	475	428	529	471	479	478	471	475	486	471	0
475	428	529	471	479	478	471	475	486	471	486	0
428	529	471	479	478	471	475	486	471	486	483	0
529	471	479	478	471	475	486	471	486	483	478	0
471	479	478	471	475	486	471	486	483	478	487	0
479	478	471	475	486	471	486	483	478	487	486	0
478	471	475	486	471	486	483	478	487	486	487	0
471	475	486	471	486	483	478	487	486	487	486	0
475	486	471	486	483	478	487	486	487	486	482	0
486	471	486	483	478	487	486	487	486	482	483	0
471	486	483	478	487	486	487	486	482	483	479	0
486	483	478	487	486	487	486	482	483	479	482	0
483	478	487	486	487	486	482	483	479	482	475	0
478	487	486	487	486	482	483	479	482	475	471	0
487	486	487	486	482	483	479	482	475	471	474	0
486	487	486	482	483	479	482	475	471	474	452	0
487	486	482	483	479	482	475	471	474	452	498	0
486	482	483	479	482	475	471	474	452	498	470	0
482	483	479	482	475	471	474	452	498	470	464	0
483	479	482	475	471	474	452	498	470	464	466	0
479	482	475	471	474	452	498	470	464	466	495	1
482	475	471	474	452	498	470	464	466	495	494	0
475	471	474	452	498	470	464	466	495	494	490	0
471	474	452	498	470	464	466	495	494	490	502	0
474	452	498	470	464	466	495	494	490	502	498	0
452	498	470	464	466	495	494	490	502	498	498	0
498	470	464	466	495	494	490	502	498	498	498	0
470	464	466	495	494	490	502	498	498	498	494	0
464	466	495	494	490	502	498	498	498	494	494	0
466	495	494	490	502	498	498	498	494	494	487	0
495	494	490	502	498	498	498	494	494	487	482	0
494	490	502	498	498	498	494	494	487	482	487	0
490	502	498	498	498	494	494	487	482	487	478	0
502	498	498	498	494	494	487	482	487	478	483	0
498	498	498	494	494	487	482	487	478	483	486	0
498	498	494	494	487	482	487	478	483	486	483	0
498	494	494	487	482	487	478	483	486	483	474	0
494	494	487	482	487	478	483	486	483	474	479	0
494	487	482	487	478	483	486	483	474	479	482	0
487	482	487	478	483	486	483	474	479	482	479	0
482	487	478	483	486	483	474	479	482	479	479	0
487	478	483	486	483	474	479	482	479	479	478	0
478	483	486	483	474	479	482	479	479	478	475	0
483	486	483	474	479	482	479	479	478	475	486	0
486	483	474	479	482	479	479	478	475	486	483	0
483	474	479	482	479	479	478	475	486	483	482	0
474	479	482	479	479	478	475	486	483	482	491	0
479	482	479	479	478	475	486	483	482	491	478	0
482	479	479	478	475	486	483	482	491	478	487	0
479	479	478	475	486	483	482	491	478	487	486	0
479	478	475	486	483	482	491	478	487	486	498	0
478	475	486	483	482	491	478	487	486	498	541	0
475	486	483	482	491	478	487	486	498	541	502	0
486	483	482	491	478	487	486	498	541	502	510	0
483	482	491	478	487	486	498	541	502	510	498	0
482	491	478	487	486	498	541	502	510	498	486	0
491	478	487	486	498	541	502	510	498	486	482	0
478	487	486	498	541	502	510	498	486	482	471	0
487	486	498	541	502	510	498	486	482	471	475	0
486	498	541	502	510	498	486	482	471	475	467	0
498	541	502	510	498	486	482	471	475	467	397	0
541	502	510	498	486	482	471	475	467	397	545	0
