Correlation for file  I01_ann
-,"i.5","i.4","i.3","i.2","i.1","i.0","i.1.1","i.2.1","i.3.1","i.4.1","i.5.1"
"i.4",-0.0137711839425049,1,-0.0127571189783554,0.0207575406261047,0.127635945831752,0.0532492515881008,0.0191099618866297,0.0543480413081947,0.0292055147325382,0.086240854073834,0.0142271061590603
"i.3",0.0245809999215509,-0.0127571189783554,1,-0.012360614168159,0.0204770116865706,0.126863220299669,0.0531196590343508,0.0193619296957972,0.0544795614606565,0.0297099611999597,0.08577434805106
"i.2",0.120118831221376,0.0207575406261047,-0.012360614168159,1,-0.00973631738172693,0.0211430807331232,0.127386412202872,0.0532002040894952,0.0195818397838621,0.0526716141928222,0.0325642287188065
"i.1",0.0545525723710738,0.127635945831752,0.0204770116865706,-0.00973631738172693,1,-0.0134431518707565,0.0202674666019383,0.129390998381591,0.0544695825717262,0.022796512291648,0.0486786119206485
"i.0",0.0186163933380583,0.0532492515881008,0.126863220299669,0.0211430807331232,-0.0134431518707565,1,-0.0130075831007489,0.0168482233827352,0.126639819408433,0.0541163843075166,0.0224783907197688
"i.1.1",0.0519336104194624,0.0191099618866297,0.0531196590343508,0.127386412202872,0.0202674666019383,-0.0130075831007489,1,-0.01343880892377,0.0164930795408631,0.127003850085055,0.0537455290491584
"i.2.1",0.0272162620969712,0.0543480413081947,0.0193619296957972,0.0532002040894952,0.129390998381591,0.0168482233827352,-0.01343880892377,1,-0.0115925605582477,0.0173240028915992,0.12643529486946
"i.3.1",0.0890725209477526,0.0292055147325382,0.0544795614606565,0.0195818397838621,0.0544695825717262,0.126639819408433,0.0164930795408631,-0.0115925605582477,1,-0.010864381719635,0.0166901202024869
"i.4.1",0.00910171801347245,0.086240854073834,0.0297099611999597,0.0526716141928222,0.022796512291648,0.0541163843075166,0.127003850085055,0.0173240028915992,-0.010864381719635,1,-0.00836772433209017
"i.5.1",0.00935655264556265,0.0142271061590603,0.08577434805106,0.0325642287188065,0.0486786119206485,0.0224783907197688,0.0537455290491584,0.12643529486946,0.0166901202024869,-0.00836772433209017,1
Correlation for file  I67_ann
-,"i.5","i.4","i.3","i.2","i.1","i.0","i.1.1","i.2.1","i.3.1","i.4.1","i.5.1"
"i.5",1,-0.0521121160712597,0.0991520644906096,0.37058455734914,0.252529186392801,0.125279104722579,0.231735856378589,0.222963375618898,0.188114227269893,0.192794774307446,0.194642273772346
"i.4",-0.0521121160712597,1,-0.0517136358867572,0.098650436062007,0.370536406236856,0.253026500877822,0.125226118348254,0.232156511418101,0.224105259891023,0.188765464938338,0.193416201987735
"i.3",0.0991520644906096,-0.0517136358867572,1,-0.050675779854108,0.0987230519375643,0.370133991294038,0.253806619454296,0.125342831178798,0.231596821433287,0.224667580139144,0.188747290444534
"i.2",0.37058455734914,0.098650436062007,-0.050675779854108,1,-0.0507746170145802,0.0998801330216087,0.369554193664827,0.253883377468645,0.126474609890653,0.230845389624995,0.224917782661786
"i.1",0.252529186392801,0.370536406236856,0.0987230519375643,-0.0507746170145802,1,-0.0507366519808427,0.0999032239841244,0.369542485347848,0.253965255878748,0.126507555897261,0.230859482527922
"i.0",0.125279104722579,0.253026500877822,0.370133991294038,0.0998801330216087,-0.0507366519808427,1,-0.0501203414751088,0.100095787230757,0.369159822832334,0.254645634279442,0.126592107794068
"i.1.1",0.231735856378589,0.125226118348254,0.253806619454296,0.369554193664827,0.0999032239841244,-0.0501203414751088,1,-0.0499934055828522,0.100986353764216,0.368940512539156,0.254923756788981
"i.2.1",0.222963375618898,0.232156511418101,0.125342831178798,0.253883377468645,0.369542485347848,0.100095787230757,-0.0499934055828522,1,-0.0492772670906667,0.10159966986841,0.36924907162031
"i.3.1",0.188114227269893,0.224105259891023,0.231596821433287,0.126474609890653,0.253965255878748,0.369159822832334,0.100986353764216,-0.0492772670906667,1,-0.0475573976977251,0.102263513225873
"i.4.1",0.192794774307446,0.188765464938338,0.224667580139144,0.230845389624995,0.126507555897261,0.254645634279442,0.368940512539156,0.10159966986841,-0.0475573976977251,1,-0.0465698931276375
"i.5.1",0.194642273772346,0.193416201987735,0.188747290444534,0.224917782661786,0.230859482527922,0.126592107794068,0.254923756788981,0.36924907162031,0.102263513225873,-0.0465698931276375,1
Correlation for file  I68_ann
-,"i.5","i.4","i.3","i.2","i.1","i.0","i.1.1","i.2.1","i.3.1","i.4.1","i.5.1"
"i.5",1,-0.32432410046837,0.118923548248643,0.0811644987297688,0.0877339534239849,0.0563301329609888,0.0908086262014635,0.0271275201814639,0.0979820456974205,0.0526389297562732,0.0259265606127052
"i.4",-0.32432410046837,1,-0.340193345061141,0.12040529088769,0.0824730791614518,0.0889428867654331,0.0573348765761577,0.0921766213411857,0.0276550418023578,0.0991641586401028,0.0536271256273137
"i.3",0.118923548248643,-0.340193345061141,1,-0.341316060749757,0.121573217094677,0.0833357834100628,0.0898561941956096,0.0581873371639701,0.0928957128830114,0.0281725823852699,0.100147978474722
"i.2",0.0811644987297688,0.12040529088769,-0.341316060749757,1,-0.341308051514073,0.121576313299541,0.0833335973202948,0.0898547934189511,0.0582007176722999,0.0929024652697163,0.0281994478623549
"i.1",0.0877339534239849,0.0824730791614518,0.121573217094677,-0.341308051514073,1,-0.341306320223681,0.121571590015617,0.0833290722662123,0.089867337473746,0.0582061772503228,0.0929262557659424
"i.0",0.0563301329609888,0.0889428867654331,0.0833357834100628,0.121576313299541,-0.341306320223681,1,-0.341312662168412,0.121567442863137,0.0833380407442604,0.0898706502680963,0.0582237077329955
"i.1.1",0.0908086262014635,0.0573348765761577,0.0898561941956096,0.0833335973202948,0.121571590015617,-0.341312662168412,1,-0.341325976246323,0.121572165179316,0.0833371757737554,0.0898791279738401
"i.2.1",0.0271275201814639,0.0921766213411857,0.0581873371639701,0.0898547934189511,0.0833290722662123,0.121567442863137,-0.341325976246323,1,-0.341318200526489,0.121572160547105,0.0833496230052409
"i.3.1",0.0979820456974205,0.0276550418023578,0.0928957128830114,0.0582007176722999,0.089867337473746,0.0833380407442604,0.121572165179316,-0.341318200526489,1,-0.341302855371313,0.121597756940976
"i.4.1",0.0526389297562732,0.0991641586401028,0.0281725823852699,0.0929024652697163,0.0582061772503228,0.0898706502680963,0.0833371757737554,0.121572160547105,-0.341302855371313,1,-0.34126895830987
"i.5.1",0.0259265606127052,0.0536271256273137,0.100147978474722,0.0281994478623549,0.0929262557659424,0.0582237077329955,0.0898791279738401,0.0833496230052409,0.121597756940976,-0.34126895830987,1
Correlation for file  I69_ann
-,"i.5","i.4","i.3","i.2","i.1","i.0","i.1.1","i.2.1","i.3.1","i.4.1","i.5.1"
"i.5",1,-0.434346890148174,0.0584185209584326,-0.023662244783084,0.138433206708253,-0.00963680782534851,0.000948223191507305,-0.0518956240128578,0.158343341756614,-0.0672799337958919,0.0657536633123889
"i.4",-0.434346890148174,1,-0.439208073066156,0.0589725182173407,-0.0231689743188587,0.139435574344641,-0.00904150228121488,0.00168740220356068,-0.0564777773180984,0.16449400345558,-0.0676966065172517
"i.3",0.0584185209584326,-0.439208073066156,1,-0.439339961150548,0.0592387560999957,-0.0229908112522427,0.139765695936617,-0.00875724339610194,-5.2330687693965e-05,-0.0545032432313806,0.164524848646179
"i.2",-0.023662244783084,0.0589725182173407,-0.439339961150548,1,-0.439364845982893,0.059229137180778,-0.0230034230751153,0.139749321769673,-0.00855648441066891,-0.000286164534124645,-0.054493510343099
"i.1",0.138433206708253,-0.0231689743188587,0.0592387560999957,-0.439364845982893,1,-0.439374743988648,0.0592195045919812,-0.0230218495109421,0.140298885008498,-0.00897244309893259,-0.000266801245861861
"i.0",-0.00963680782534851,0.139435574344641,-0.0229908112522427,0.059229137180778,-0.439374743988648,1,-0.43935577925632,0.0592253783105677,-0.0227115869912059,0.140228918794941,-0.0089526805343572
"i.1.1",0.000948223191507305,-0.00904150228121488,0.139765695936617,-0.0230034230751153,0.0592195045919812,-0.43935577925632,1,-0.439346191207777,0.059732787341153,-0.023179824691817,0.140253225644305
"i.2.1",-0.0518956240128578,0.00168740220356068,-0.00875724339610194,0.139749321769673,-0.0230218495109421,0.0592253783105677,-0.439346191207777,1,-0.439388280377468,0.0593436690598687,-0.0231522833933832
"i.3.1",0.158343341756614,-0.0564777773180984,-5.2330687693965e-05,-0.00855648441066891,0.140298885008498,-0.0227115869912059,0.059732787341153,-0.439388280377468,1,-0.437660752138309,0.0593302892432892
"i.4.1",-0.0672799337958919,0.16449400345558,-0.0545032432313806,-0.000286164534124645,-0.00897244309893259,0.140228918794941,-0.023179824691817,0.0593436690598687,-0.437660752138309,1,-0.438353783418846
"i.5.1",0.0657536633123889,-0.0676966065172517,0.164524848646179,-0.054493510343099,-0.000266801245861861,-0.0089526805343572,0.140253225644305,-0.0231522833933832,0.0593302892432892,-0.438353783418846,1
Correlation for file  I70_ann
-,"i.5","i.4","i.3","i.2","i.1","i.0","i.1.1","i.2.1","i.3.1","i.4.1","i.5.1"
"i.5",1,-0.334035526497838,-0.0767482737031653,-0.0735235042532902,0.0862611357312941,0.236545412378552,-0.0970692597697804,-0.00714423145677479,0.0287642088280101,0.013397732366496,0.0801930677312897
"i.4",-0.334035526497838,1,-0.335483932070454,-0.0759104703396675,-0.0855326935551557,0.0919389015155536,0.240309115621267,-0.0963385059193879,-0.00601697416316029,0.0192602342016713,0.0192607402371821
"i.3",-0.0767482737031653,-0.335483932070454,1,-0.335630620114078,-0.0752202261487738,-0.0859950878166415,0.0918209756661494,0.240207604057774,-0.0964531633612071,-0.005215425502727,0.0187873712124682
"i.2",-0.0735235042532902,-0.0759104703396675,-0.335630620114078,1,-0.335855128110727,-0.0756754167128511,-0.0861359671472528,0.0917006985010983,0.240124729490042,-0.095901320133023,-0.00571251205369315
"i.1",0.0862611357312941,-0.0855326935551557,-0.0752202261487738,-0.335855128110727,1,-0.334195451199935,-0.0749014460658909,-0.0854409089840576,0.0927666568344685,0.235443936036881,-0.0927344557560992
"i.0",0.236545412378552,0.0919389015155536,-0.0859950878166415,-0.0756754167128511,-0.334195451199935,1,-0.334885924083902,-0.0753896022548034,-0.0858295227950782,0.0957566376379416,0.234246338762639
"i.1.1",-0.0970692597697804,0.240309115621267,0.0918209756661494,-0.0861359671472528,-0.0749014460658909,-0.334885924083902,1,-0.335080654853639,-0.0755116178859063,-0.085163530938359,0.0953160133246868
"i.2.1",-0.00714423145677479,-0.0963385059193879,0.240207604057774,0.0917006985010983,-0.0854409089840576,-0.0753896022548034,-0.335080654853639,1,-0.335225679706144,-0.0748428489985709,-0.0857640873194189
"i.3.1",0.0287642088280101,-0.00601697416316029,-0.0964531633612071,0.240124729490042,0.0927666568344685,-0.0858295227950782,-0.0755116178859063,-0.335225679706144,1,-0.335482717277514,-0.0752998377166921
"i.4.1",0.013397732366496,0.0192602342016713,-0.005215425502727,-0.095901320133023,0.235443936036881,0.0957566376379416,-0.085163530938359,-0.0748428489985709,-0.335482717277514,1,-0.333522821869866
"i.5.1",0.0801930677312897,0.0192607402371821,0.0187873712124682,-0.00571251205369315,-0.0927344557560992,0.234246338762639,0.0953160133246868,-0.0857640873194189,-0.0752998377166921,-0.333522821869866,1
Correlation for file  I71_ann
-,"i.5","i.4","i.3","i.2","i.1","i.0","i.1.1","i.2.1","i.3.1","i.4.1","i.5.1"
"i.5",1,0.606904180617458,0.612402992326127,0.580033065632017,0.57574403186212,0.57329198559445,0.571367329239805,0.538343384122887,0.560564096988766,0.554032247943942,0.55736729462853
"i.4",0.606904180617458,1,0.611211718732472,0.616771840110487,0.584217908344387,0.579912249116568,0.57730009363624,0.575358330398675,0.542650517993096,0.565025973206101,0.558210144654258
"i.3",0.612402992326127,0.611211718732472,1,0.611161077078848,0.616818453961276,0.584259100686656,0.579969908994548,0.577346880489102,0.575339215440847,0.542592664052555,0.564966441898743
"i.2",0.580033065632017,0.616771840110487,0.611161077078848,1,0.611116947708014,0.616777403188572,0.584222534839044,0.579936884145776,0.577294549558215,0.575280449985831,0.542536766419432
"i.1",0.57574403186212,0.584217908344387,0.616818453961276,0.611116947708014,1,0.611147052916936,0.61682017074073,0.584260199610261,0.579917066157475,0.577241929321354,0.575226903230108
"i.0",0.57329198559445,0.579912249116568,0.584259100686656,0.616777403188572,0.611147052916936,1,0.611183500395576,0.616849514094155,0.58423923407124,0.579866476966537,0.577191206851352
"i.1.1",0.571367329239805,0.57730009363624,0.579969908994548,0.584222534839044,0.61682017074073,0.611183500395576,1,0.611223144263015,0.616841141375857,0.584199039076799,0.579822181022402
"i.2.1",0.538343384122887,0.575358330398675,0.577346880489102,0.579936884145776,0.584260199610261,0.616849514094155,0.611223144263015,1,0.61121463796592,0.616806050041727,0.584158970523272
"i.3.1",0.560564096988766,0.542650517993096,0.575339215440847,0.577294549558215,0.579917066157475,0.58423923407124,0.616841141375857,0.61121463796592,1,0.611147190128186,0.616749104795682
"i.4.1",0.554032247943942,0.565025973206101,0.542592664052555,0.575280449985831,0.577241929321354,0.579866476966537,0.584199039076799,0.616806050041727,0.611147190128186,1,0.611085074883305
"i.5.1",0.55736729462853,0.558210144654258,0.564966441898743,0.542536766419432,0.575226903230108,0.577191206851352,0.579822181022402,0.584158970523272,0.616749104795682,0.611085074883305,1
Correlation for file  I72_ann
-,"i.5","i.4","i.3","i.2","i.1","i.0","i.1.1","i.2.1","i.3.1","i.4.1","i.5.1"
"i.5",1,-0.33705925838074,0.0348897369544747,0.185420175380855,0.0588515971277416,0.0520261389389512,0.232291252076621,-0.0544277601364636,0.18670931673875,0.00917314022642349,0.0983567128204745
"i.4",-0.33705925838074,1,-0.336148314313748,0.0344605498036172,0.184884279213673,0.0584758127675975,0.0516227557533923,0.231754103531322,-0.05324561055158,0.184260285724413,0.0090739589751176
"i.3",0.0348897369544747,-0.336148314313748,1,-0.336006768169019,0.0338193125359408,0.184311767473921,0.0578690114390398,0.0509621189286546,0.232843799693953,-0.0565496132619065,0.184564483732261
"i.2",0.185420175380855,0.0344605498036172,-0.336006768169019,1,-0.335570801226997,0.0342601631400696,0.184815322625242,0.0583837014814124,0.0500860139820889,0.235266298098243,-0.0569357366656971
"i.1",0.0588515971277416,0.184884279213673,0.0338193125359408,-0.335570801226997,1,-0.335448056851965,0.0343552998095496,0.184915633279153,0.0578316966938215,0.0506179457593443,0.235500804786545
"i.0",0.0520261389389512,0.0584758127675975,0.184311767473921,0.0342601631400696,-0.335448056851965,1,-0.335379935993702,0.0344220239079079,0.184408539558067,0.0580864657610562,0.0508360890815001
"i.1.1",0.232291252076621,0.0516227557533923,0.0578690114390398,0.184815322625242,0.0343552998095496,-0.335379935993702,1,-0.335278586160205,0.0339930428808087,0.184552963447077,0.058323088122588
"i.2.1",-0.0544277601364636,0.231754103531322,0.0509621189286546,0.0583837014814124,0.184915633279153,0.0344220239079079,-0.335278586160205,1,-0.335492428612718,0.0344163905341393,0.184810645210045
"i.3.1",0.18670931673875,-0.05324561055158,0.232843799693953,0.0500860139820889,0.0578316966938215,0.184408539558067,0.0339930428808087,-0.335492428612718,1,-0.337225794498457,0.0340816237685233
"i.4.1",0.00917314022642349,0.184260285724413,-0.0565496132619065,0.235266298098243,0.0506179457593443,0.0580864657610562,0.184552963447077,0.0344163905341393,-0.337225794498457,1,-0.33563958820094
"i.5.1",0.0983567128204745,0.0090739589751176,0.184564483732261,-0.0569357366656971,0.235500804786545,0.0508360890815001,0.058323088122588,0.184810645210045,0.0340816237685233,-0.33563958820094,1
Correlation for file  I73_ann
-,"i.5","i.4","i.3","i.2","i.1","i.0","i.1.1","i.2.1","i.3.1","i.4.1","i.5.1"
"i.5",1,-0.224787204301945,0.0351145440897508,0.233678794497888,-0.0163101009749418,0.0745166512528092,0.11855714193703,0.0281160281813613,0.076277756701863,0.0677450417001594,0.0470258978230354
"i.4",-0.224787204301945,1,-0.225458310282701,0.0350327248650344,0.234284715574365,-0.0164572620949462,0.0744244411715866,0.118630860474869,0.0278681639295418,0.0760824684406833,0.0674836440246237
"i.3",0.0351145440897508,-0.225458310282701,1,-0.225460869522479,0.0350403755875846,0.234293997240371,-0.0164684276140883,0.0744090108371444,0.118626820541228,0.0278576686000204,0.0760678713371088
"i.2",0.233678794497888,0.0350327248650344,-0.225460869522479,1,-0.225461882165187,0.0350357592556675,0.234287291611583,-0.016475571107798,0.0743990898189198,0.118616033575523,0.0278441617930278
"i.1",-0.0163101009749418,0.234284715574365,0.0350403755875846,-0.225461882165187,1,-0.225457239644462,0.0350343963987741,0.234285291067113,-0.0164751588281379,0.074399208362642,0.118616233097378
"i.0",0.0745166512528092,-0.0164572620949462,0.234293997240371,0.0350357592556675,-0.225457239644462,1,-0.225467012620366,0.0350248463914596,0.234281594225482,-0.0164849710672548,0.0743882032830222
"i.1.1",0.11855714193703,0.0744244411715866,-0.0164684276140883,0.234287291611583,0.0350343963987741,-0.225467012620366,1,-0.225480398472588,0.0350073298680884,0.234265721491563,-0.0165081801671987
"i.2.1",0.0281160281813613,0.118630860474869,0.0744090108371444,-0.016475571107798,0.234285291067113,0.0350248463914596,-0.225480398472588,1,-0.225498644964928,0.0349913062610456,0.234253183120346
"i.3.1",0.076277756701863,0.0278681639295418,0.118626820541228,0.0743990898189198,-0.0164751588281379,0.234281594225482,0.0350073298680884,-0.225498644964928,1,-0.225528808557963,0.034964692626726
"i.4.1",0.0677450417001594,0.0760824684406833,0.0278576686000204,0.118616033575523,0.074399208362642,-0.0164849710672548,0.234265721491563,0.0349913062610456,-0.225528808557963,1,-0.225568652610508
"i.5.1",0.0470258978230354,0.0674836440246237,0.0760678713371088,0.0278441617930278,0.118616233097378,0.0743882032830222,-0.0165081801671987,0.234253183120346,0.034964692626726,-0.225568652610508,1
Correlation for file  I74_ann
-,"i.5","i.4","i.3","i.2","i.1","i.0","i.1.1","i.2.1","i.3.1","i.4.1","i.5.1"
"i.5",1,-0.146664205311375,0.660492916023712,0.0815392821632863,0.516849432288925,0.220895080281155,0.355892996368355,0.352553334540938,0.275919260914648,0.368018238783897,0.256169756095062
"i.4",-0.146664205311375,1,-0.146850539098352,0.661730715811594,0.0817673905328369,0.517272782179183,0.221292695239183,0.35601027277685,0.353063264840101,0.276381636651115,0.368458618481166
"i.3",0.660492916023712,-0.146850539098352,1,-0.145838835554875,0.661949957779552,0.0822730880362506,0.517795451903488,0.221438906512223,0.356671758573555,0.353664307775169,0.276950296170892
"i.2",0.0815392821632863,0.661730715811594,-0.145838835554875,1,-0.14545810337186,0.66203541823792,0.0822065148065413,0.518286740013814,0.221283192688273,0.356631260965786,0.353671275821973
"i.1",0.516849432288925,0.0817673905328369,0.661949957779552,-0.14545810337186,1,-0.145155852006241,0.66220162683125,0.0823930472396243,0.518550424317333,0.221589531238919,0.356906533624725
"i.0",0.220895080281155,0.517272782179183,0.0822730880362506,0.66203541823792,-0.145155852006241,1,-0.145083203119505,0.662326281578665,0.082404267095822,0.518558899301002,0.221627738784905
"i.1.1",0.355892996368355,0.221292695239183,0.517795451903488,0.0822065148065413,0.66220162683125,-0.145083203119505,1,-0.144873338720428,0.662374559957578,0.0825199766886218,0.518631943104071
"i.2.1",0.352553334540938,0.35601027277685,0.221438906512223,0.518286740013814,0.0823930472396243,0.662326281578665,-0.144873338720428,1,-0.144647794791683,0.662508358043884,0.0827151461132758
"i.3.1",0.275919260914648,0.353063264840101,0.356671758573555,0.221283192688273,0.518550424317333,0.082404267095822,0.662374559957578,-0.144647794791683,1,-0.144557740525832,0.662549014120264
"i.4.1",0.368018238783897,0.276381636651115,0.353664307775169,0.356631260965786,0.221589531238919,0.518558899301002,0.0825199766886218,0.662508358043884,-0.144557740525832,1,-0.144421794337397
"i.5.1",0.256169756095062,0.368458618481166,0.276950296170892,0.353671275821973,0.356906533624725,0.221627738784905,0.518631943104071,0.0827151461132758,0.662549014120264,-0.144421794337397,1
